	Jurkat	IM-9	Raji	THP-1
220981_x_at	89.7513333333333	30.441	48.496	63.3676666666667
220982_s_at	27.1006666666667	17.033	31.8246666666667	16.278
220983_s_at	11.0056666666667	28.3553333333333	35.7673333333333	33.203
220984_s_at	20.1766666666667	387.822666666667	16.0633333333333	48.375
220985_s_at	403.738666666667	107.913333333333	471.392666666667	499.559666666667
220986_s_at	53.803	52.6723333333333	47.6146666666667	62.2346666666667
220987_s_at	267.394666666667	363.560333333333	695.087666666667	224.600333333333
220988_s_at	202.359	52.7063333333333	80.1076666666667	70.4786666666667
220989_s_at	237.784666666667	200.67	146.215333333333	237.946666666667
220990_s_at	2809.102	3538.679	2572.84533333333	2345.475
220991_s_at	105.677	61.935	46.3173333333333	90.1136666666667
220992_s_at	553.948	476.732666666667	500.143666666667	509.641333333333
220993_s_at	309.063	338.960666666667	42.9913333333333	234.359666666667
220994_s_at	45.3046666666667	215.938666666667	17.7776666666667	88.397
220995_at	67.075	88.3246666666667	64.6733333333333	153.915333333333
220996_s_at	9.02166666666667	19.4096666666667	31.1783333333333	10.0843333333333
220997_s_at	87.3523333333333	41.15	12.29	38.657
220998_s_at	216.152333333333	96.0496666666667	544.844333333333	1005.77366666667
220999_s_at	1240.44933333333	1287.88033333333	2706.40266666667	127.409
221000_s_at	131.235	56.378	21.8576666666667	81.6636666666667
221001_at	27.612	60.7126666666667	63.6133333333333	81.6926666666667
221002_s_at	1332.795	562.426666666667	937.079666666667	1206.82033333333
221003_s_at	14.721	13.5763333333333	351.903666666667	25.3043333333333
221004_s_at	1954.48366666667	996.118666666667	122.941	2264.008
221005_s_at	474.552333333333	419.864333333333	534.029333333333	265.006333333333
221006_s_at	1148.55	582.172	982.485666666667	780.788333333333
221007_s_at	1419.57233333333	1092.17133333333	1221.80033333333	930.125666666667
221008_s_at	40.647	38.9833333333333	48.5026666666667	48.1013333333333
221009_s_at	55.22	17.8376666666667	18.6323333333333	45.1063333333333
221010_s_at	116.145	61.2176666666667	133.562	132.299666666667
221011_s_at	358.962	206.170333333333	477.930666666667	126.800666666667
221012_s_at	802.281	772.938	1074.587	482.048666666667
221013_s_at	105.876333333333	90.4293333333333	117.508333333333	107.769
221014_s_at	337.395666666667	382.065333333333	607.914666666667	233.782666666667
221015_s_at	228.68	113.858	109.374333333333	152.217333333333
221016_s_at	176.197666666667	61.3886666666667	41.1643333333333	193.842333333333
221017_s_at	16.492	6.813	7.10366666666667	16.1593333333333
221018_s_at	63.1506666666667	52.2156666666667	63.7946666666667	28.4623333333333
221019_s_at	32.524	20.543	56.2323333333333	56.688
221020_s_at	3510.86233333333	3955.906	5451.686	2712.855
221021_s_at	1748.09	994.419	856.870666666667	600.270333333333
221022_s_at	37.3896666666667	56.928	99.241	143.342666666667
221023_s_at	81.6773333333333	70.1196666666667	77.3266666666667	59.3303333333333
221024_s_at	6.83233333333333	3.74966666666667	3.025	166.376
221025_x_at	540.449333333333	444.546666666667	502.879666666667	459.584666666667
221026_s_at	5.995	6.59066666666667	7.105	9.49033333333333
221027_s_at	1197.125	728.644333333333	1694.14333333333	307.291333333333
221028_s_at	398.303333333333	266.207333333333	296.460333333333	232.887666666667
221029_s_at	8.74766666666667	25.8376666666667	6.23933333333333	10.0826666666667
221030_s_at	107.792666666667	52.486	106.747	147.686333333333
221031_s_at	150.943333333333	244.548666666667	88.252	106.486666666667
221032_s_at	74.793	38.66	39.4506666666667	38.947
221033_s_at	69.82	49.127	67.0776666666667	90.0393333333333
221034_s_at	57.7473333333333	30.6746666666667	15.5983333333333	122.352666666667
221035_s_at	16.565	20.72	38.4846666666667	29.0736666666667
221036_s_at	627.862666666667	417.064666666667	180.377	764.839
221037_s_at	10.9373333333333	23.1906666666667	23.473	23.8493333333333
221038_at	106.296	143.859666666667	174.050333333333	81.6253333333333
221039_s_at	346.374333333333	345.158333333333	520.47	871.484666666667
221040_at	45.8853333333333	33.4393333333333	34.454	39.9936666666667
221041_s_at	320.364666666667	299.123	1858.88833333333	1840.84133333333
221042_s_at	55.1493333333333	98.4573333333333	6.44066666666667	8.57266666666667
221043_at	90.1413333333333	47.9043333333333	25.0153333333333	96.4283333333333
221044_s_at	182.884	894.812	318.695666666667	191.110333333333
221045_s_at	225.341	76.6133333333333	206.167333333333	169.543
221046_s_at	1300.03666666667	1767.286	1781.928	1190.43533333333
221047_s_at	246.851	674.362666666667	25.321	61.7623333333333
221048_x_at	318.427333333333	217.311	186.797333333333	63.6726666666667
221049_s_at	70.8716666666667	186.910333333333	166.264666666667	166.088666666667
221050_s_at	418.892333333333	627.944666666667	728.652666666667	1030.39
221051_s_at	69.714	60.0736666666667	59.4716666666667	49.698
221052_at	181.459	118.334666666667	164.516333333333	128.821333333333
221053_s_at	123.189333333333	65.0013333333333	75.5736666666667	34.0193333333333
221054_s_at	24.5446666666667	11.81	49.5943333333333	4.75933333333333
221056_x_at	513.716	303.459333333333	379.014	343.746333333333
221057_at	30.2593333333333	46.0513333333333	35.893	51.227
221058_s_at	3360.87166666667	5610.21166666667	266.428666666667	1460.4
221059_s_at	5013.11233333333	8014.313	11543.7846666667	9375.11766666667
221060_s_at	107.988333333333	237.173	103.679333333333	294.119333333333
221061_at	97.9183333333333	71.3533333333333	61.3696666666667	117.626666666667
221062_at	111.828666666667	90.8516666666667	62.492	92.9643333333333
221063_x_at	763.754333333333	475.186	638.211	479.511
221064_s_at	227.626333333333	397.954333333333	256.361333333333	303.226333333333
221065_s_at	44.3476666666667	73.814	30.3716666666667	28.9543333333333
221066_at	4.62766666666667	9.71133333333333	10.714	7.69866666666667
221067_s_at	192.784666666667	121.587666666667	191.223	218.348666666667
221068_at	31.4556666666667	97.1516666666667	49.5093333333333	46.257
221069_s_at	851.535	1119.216	1271.58633333333	760.746
221070_s_at	12.2463333333333	13.3583333333333	9.61833333333333	15.3766666666667
221071_at	109.306666666667	104.184	143.007	85.817
221072_at	44.3103333333333	25.9943333333333	34.9583333333333	50.1606666666667
221073_s_at	427.171	347.227666666667	269.368666666667	483.06
221074_at	38.7946666666667	39.496	61.6366666666667	37.896
221075_s_at	25.6686666666667	21.4656666666667	11.461	17.2166666666667
221076_at	5.893	4.76533333333333	9.91733333333333	12.6726666666667
221077_at	162.211	207.208333333333	217.972	270.579
221078_s_at	1173.494	459.952	982.296666666667	299.687333333333
221079_s_at	1039.13833333333	761.522	662.07	724.831666666667
221080_s_at	766.665	1067.319	843.446333333333	710.946333333333
221081_s_at	260.520666666667	9280.793	500.917333333333	1187.018
221082_s_at	786.033333333333	619.975333333333	536.763	392.338666666667
221083_at	43.4063333333333	31.035	89.89	88.5173333333333
221084_at	85.9716666666667	59.8053333333333	35.663	113.478666666667
221085_at	63.714	50.213	48.3906666666667	51.033
221086_s_at	19.0036666666667	16.618	9.31533333333333	12.1446666666667
221087_s_at	31.362	830.219333333333	741.793	68.62
221088_s_at	27.5056666666667	17.2753333333333	27.1873333333333	45.28
221089_at	13.4323333333333	9.36233333333333	11.5196666666667	13.5423333333333
221090_s_at	1424.47633333333	1646.698	1715.45033333333	1117.085
221091_at	43.663	29.5916666666667	22.486	26.731
221092_at	82.3576666666667	230.671333333333	574.081666666667	50.95
221093_at	14.0703333333333	9.20333333333333	12.226	10.9366666666667
221094_s_at	879.068	816.014333333333	1070.30666666667	1151.648
221095_s_at	37.064	24.06	28.7186666666667	25.0556666666667
221096_s_at	930.889333333333	973.050666666667	754.183	563.085333333333
221097_s_at	182.522	77.69	165.193666666667	123.738
221098_x_at	179.804	141.451	130.404	88.8426666666667
221099_at	156.491	103.562666666667	74.5616666666667	131.058333333333
221100_at	32.171	28.9366666666667	51.883	38.907
221101_at	11.3716666666667	14.1386666666667	9.425	11.303
221102_s_at	133.858	21.68	39.1876666666667	99.857
221103_s_at	78.692	85.3333333333333	119.265	78.0986666666667
221104_s_at	86.0166666666667	98.256	60.4493333333333	122.818
221105_at	35.9826666666667	9.45366666666667	9.219	12.425
221106_at	58.926	55.852	61.4813333333333	54.7736666666667
221107_at	1015.89633333333	46.856	75.0213333333333	107.988666666667
221108_at	18.113	15.5766666666667	22.011	14.681
221109_at	12.61	17.8526666666667	23.502	13.8503333333333
221110_x_at	165.654666666667	154.552	178.511333333333	156.598
221111_at	236.363	18.528	7.01133333333333	4.19966666666667
221112_at	169.062	156.922666666667	116.108	188.681666666667
221113_s_at	40.7063333333333	71.2586666666667	62.2306666666667	77.705
221114_at	141.919333333333	105.037666666667	82.2486666666667	130.630333333333
221115_s_at	167.570666666667	159.398333333333	160.689	153.692
221116_at	14.6243333333333	51.642	56.04	61.2026666666667
221117_at	3.97333333333333	4.70566666666667	7.86866666666667	10.9326666666667
221118_at	66.8063333333333	75.5533333333333	41.0553333333333	18.4866666666667
221119_at	23.7483333333333	118.294	80.9656666666667	126.569
221120_at	57.732	65.937	55.0143333333333	63.85
221121_at	17.0173333333333	28.019	37.067	45.3483333333333
221122_at	121.454666666667	167.768333333333	185.039666666667	117.672333333333
221123_x_at	582.874333333333	531.325	1192.293	383.370333333333
221124_s_at	16.8766666666667	21.8333333333333	11.0763333333333	18.671
221125_s_at	74.7516666666667	22.9863333333333	29.6006666666667	265.579666666667
221126_at	59.239	33.4183333333333	41.4556666666667	42.3886666666667
221127_s_at	22.398	21.5476666666667	8.15333333333333	5.66533333333333
221128_at	87.1256666666667	93.0686666666667	63.7996666666667	140.314666666667
221129_at	63.8373333333333	63.6656666666667	43.2986666666667	80.8196666666667
221130_s_at	21.28	17.4926666666667	14.8406666666667	12.8473333333333
221131_at	57.059	109.607	125.833	86.9736666666667
221132_at	7.13766666666667	10.2953333333333	6.75766666666667	8.16733333333333
221133_s_at	8.48	11.4476666666667	6.46833333333333	17.674
221134_at	37.462	38.628	37.5033333333333	36.7033333333333
221135_s_at	221.982	272.990333333333	263.350666666667	240.386333333333
221136_at	56.0416666666667	116.036333333333	68.5846666666667	88.2073333333333
221137_at	133.072333333333	107.341333333333	50.0893333333333	146.019333333333
221138_s_at	36.1623333333333	12.3976666666667	60.9556666666667	68.304
221139_s_at	252.271333333333	143.860666666667	149.101666666667	116.609333333333
221140_s_at	30.1763333333333	136.606	94.475	84.7496666666667
221141_x_at	142.903	149.53	195.083333333333	183.890333333333
221142_s_at	564.480333333333	500.540666666667	365.925	531.873666666667
221143_at	80.7766666666667	42.5423333333333	69.8086666666667	58.4263333333333
221144_at	64.7673333333333	47.4573333333333	29.199	37.3916666666667
221145_at	4.79433333333333	13.3493333333333	8.717	13.351
221146_at	18.0233333333333	20.1183333333333	18.2936666666667	10.3833333333333
221147_x_at	419.542	223.684	442.431333333333	244.892666666667
221148_at	35.9236666666667	50.1326666666667	61.839	56.0913333333333
221149_at	50.0956666666667	33.988	62.7643333333333	63.117
221150_at	14.4013333333333	37.9606666666667	12.5496666666667	23.7416666666667
221151_at	34.3303333333333	16.5863333333333	30.6226666666667	34.356
221152_at	38.3523333333333	28.4273333333333	36.2676666666667	6.35766666666667
221153_s_at	43.2856666666667	17.486	21.598	48.4363333333333
221154_at	85.2366666666667	73.9106666666667	56.467	72.0933333333333
221155_x_at	179.034333333333	137.399	183.194666666667	230.521333333333
221156_x_at	62.2043333333333	415.633666666667	273.076	956.195666666667
221157_s_at	35.8706666666667	40.816	38.816	30.1533333333333
221158_at	1179.593	818.287	869.272666666667	657.493
221159_at	77.8263333333333	80.1223333333333	84.2653333333333	78.0506666666667
221160_s_at	22.0196666666667	11.066	12.9093333333333	24.2793333333333
221161_at	69.5346666666667	32.0936666666667	67.9013333333333	38.305
221162_at	126.189666666667	119.861666666667	343.068666666667	122.885666666667
221163_s_at	46.2086666666667	20.39	20.123	72.176
221164_x_at	114.006666666667	136.693666666667	152.692333333333	130.732
221165_s_at	160.055333333333	103.610333333333	132.915	75.717
221166_at	21.188	82.6763333333333	34.8033333333333	30.0286666666667
221167_s_at	45.9873333333333	12.5496666666667	42.602	78.0336666666667
221168_at	419.161	42.381	30.0226666666667	87.156
221169_s_at	63.8693333333333	39.5373333333333	35.631	80.217
221170_at	40.1183333333333	19.098	26.9146666666667	52.6163333333333
221171_at	44.178	112.308	120.036333333333	119.831666666667
221172_at	25.203	27.8796666666667	57.9563333333333	52.0803333333333
221173_at	66.3626666666667	28.6593333333333	17.5316666666667	115.598
221174_at	57.4746666666667	15.9566666666667	24.2566666666667	17.5643333333333
221175_at	14.852	6.38666666666667	23.5986666666667	8.821
221176_x_at	110.277333333333	86.3883333333333	77.349	115.100333333333
221177_at	41.9763333333333	49.7473333333333	37.578	41.7403333333333
221178_at	34.2783333333333	25.0236666666667	22.3273333333333	15.061
221179_at	10.9783333333333	15.7906666666667	8.43133333333333	19.274
221180_at	26.0986666666667	29.2016666666667	25.911	42.1943333333333
221181_at	21.8063333333333	18.9236666666667	11.7186666666667	36.2206666666667
221182_at	24.823	10.6546666666667	4.36366666666667	5.79366666666667
221183_at	117.692666666667	19.3896666666667	56.7353333333333	64.456
221184_at	14.35	27.4593333333333	26.5503333333333	50.014
221185_s_at	349.496666666667	59.9943333333333	80.9426666666667	112.164333333333
221186_at	52.5233333333333	74.6353333333333	62.8386666666667	41.7483333333333
221187_s_at	603.408	281.300666666667	430.217666666667	104.474333333333
221188_s_at	98.538	168.592	111.006	1415.98966666667
221189_s_at	591.744	1769.07033333333	2146.55	902.662
221190_s_at	1312.439	902.128	1309.515	645.995666666667
221191_at	356.842666666667	112.219	158.053666666667	206.481666666667
221192_x_at	252.969666666667	247.877	286.159666666667	278.075
221193_s_at	1211.47933333333	917.391666666667	1339.969	738.023666666667
221194_s_at	546.289666666667	248.068666666667	405.546333333333	963.546333333333
221195_at	145.477666666667	52.0256666666667	105.011666666667	150.175
221196_x_at	1124.124	1699.71066666667	1536.87566666667	1425.94066666667
221197_s_at	168.653	55.858	48.999	74.4793333333333
221198_at	11.6973333333333	14.2946666666667	16.288	9.13566666666667
221199_at	24.2563333333333	15.096	15.7383333333333	24.6456666666667
221200_at	27.0466666666667	72.567	81.3163333333333	88.5253333333333
221201_s_at	27.578	121.313333333333	52.7426666666667	101.800666666667
221202_at	40.7103333333333	31.6726666666667	53.847	24.8246666666667
221203_s_at	987.677333333333	761.809333333333	1256.47666666667	618.982666666667
221204_s_at	107.418333333333	118.729666666667	131.965333333333	116.711666666667
221205_at	44.4533333333333	69.5446666666667	47.153	97.0003333333333
221206_at	1058.195	697.595333333333	828.412	597.212333333333
221207_s_at	200.530666666667	110.832333333333	148.273666666667	31.215
221208_s_at	346.597333333333	805.387333333333	377.485	192.413666666667
221209_s_at	113.251666666667	42.863	107.423666666667	82.929
221210_s_at	159.060666666667	360.044333333333	173.730666666667	279.672
221211_s_at	57.1483333333333	46.316	637.859333333333	50.148
221212_x_at	31.9323333333333	29.1996666666667	17.9596666666667	26.1883333333333
221213_s_at	225.637333333333	121.748333333333	13.9733333333333	297.185
221214_s_at	286.557	1147.872	1880.36533333333	2352.244
221215_s_at	659.464666666667	77.7163333333333	122.185333333333	71.225
221216_s_at	1993.96033333333	1297.39766666667	1365.81466666667	4172.79366666667
221217_s_at	120.955666666667	102.177	97.2126666666667	140.543666666667
221218_s_at	243.038333333333	296.037666666667	121.089666666667	1179.25433333333
221219_s_at	1616.897	755.293666666667	893.238333333333	332.646666666667
221220_s_at	789.763666666667	633.897666666667	721.761	765.453
221221_s_at	347.174	115.076666666667	128.628	139.398666666667
221222_s_at	273.548666666667	197.114666666667	227.116	276.059
221223_x_at	461.407666666667	316.206	199.158666666667	622.659333333333
221224_s_at	557.618333333333	376.612	326.581666666667	248.481
221225_at	11.193	12.8056666666667	35.4553333333333	28.8396666666667
221226_s_at	32.6223333333333	22.1193333333333	13.517	21.288
221227_x_at	1122.14533333333	1642.75433333333	960.307	847.236666666667
221228_s_at	15.3083333333333	10.082	11.088	28.4723333333333
221229_s_at	1510.67966666667	1255.698	1534.727	760.465666666667
221230_s_at	1756.61266666667	1491.81666666667	1852.649	2290.12133333333
221231_s_at	6.819	6.587	12.492	6.82266666666667
221232_s_at	67.328	59.3296666666667	17.1496666666667	25.6796666666667
221233_s_at	18.828	23.4636666666667	26.512	24.966
221234_s_at	842.593	52.9126666666667	71.4326666666667	77.952
221235_s_at	806.485	1066.61566666667	848.634	483.438666666667
221236_s_at	117.508	41.9066666666667	107.490666666667	96.6276666666667
221237_s_at	21.632	16.9873333333333	19.2503333333333	19.8536666666667
221238_at	190.306	250.450333333333	41.8056666666667	141.756666666667
221239_s_at	117.346	62.4156666666667	497.780666666667	109.357666666667
221240_s_at	178.920666666667	167.129666666667	125.002333333333	161.312
221241_s_at	139.919333333333	73.363	98.4626666666667	100.107
221242_at	135.807333333333	143.113666666667	117.076666666667	248.009
221243_s_at	71.1956666666667	71.7593333333333	73.8703333333333	43.2293333333333
221244_s_at	31.279	58.279	75.852	67.9573333333333
221245_s_at	315.022	274.833666666667	256.240333333333	436.417
221246_x_at	88.6396666666667	43.3133333333333	75.9676666666667	185.953333333333
221247_s_at	595.771333333333	2074.75333333333	1471.53633333333	1473.462
221248_s_at	200.629666666667	153.009333333333	131.772	288.278
221249_s_at	1874.56766666667	484.853666666667	4523.77533333333	1786.71533333333
221250_s_at	242.113	136.534333333333	125.537666666667	208.737333333333
221251_x_at	182.282333333333	235.526333333333	249.477666666667	47.83
221252_s_at	13.3516666666667	20.99	46.8126666666667	35.4336666666667
221253_s_at	5572.51833333333	6097.09466666667	8116.69033333333	3852.997
221254_s_at	3.78133333333333	4.867	4.256	5.446
221255_s_at	3277.53266666667	3173.137	3407.067	1330.65766666667
221256_s_at	381.998333333333	358.634	257.320666666667	247.524
221257_x_at	1571.84033333333	1302.41266666667	1868.401	1212.85066666667
221258_s_at	922.877666666667	722.622	653.048666666667	525.678666666667
221259_s_at	16.0563333333333	8.08066666666667	11.6693333333333	12.5466666666667
221260_s_at	1017.01666666667	238.315	251.767	355.628333333333
221261_x_at	747.447333333333	105.200666666667	100.146	101.869333333333
221262_s_at	281.047333333333	187.262666666667	249.957	128.258
221263_s_at	4721.737	8916.383	6826.50266666667	8014.29433333333
221264_s_at	1098.881	787.821333333333	683.547666666667	574.754333333333
221265_s_at	1797.818	1749.40833333333	1331.248	943.848333333333
221266_s_at	109.732	104.364333333333	69.7626666666667	108.210333333333
221267_s_at	3372.64733333333	3407.78933333333	2400.54233333333	5755.77433333333
221268_s_at	774.204666666667	913.930333333333	2015.646	253.891
221269_s_at	2752.02366666667	1522.40466666667	1688.42	4471.60233333333
221270_s_at	630.349	883.143	638.974666666667	472.664
221271_at	49.0153333333333	61.646	60.4326666666667	16.3206666666667
221272_s_at	98.6096666666667	118.574666666667	126.276	113.206333333333
221273_s_at	416.340333333333	590.31	132.040666666667	189.899666666667
221274_s_at	717.863333333333	622.972	789.569333333333	852.893666666667
221275_s_at	35.682	24.4	50.2576666666667	39.061
221276_s_at	47.266	138.523	479.269333333333	249.172666666667
221277_s_at	1634.70566666667	1302.41266666667	1193.03766666667	1139.954
221278_at	16.98	9.373	6.61266666666667	10.7193333333333
221279_at	176.663	182.937666666667	229.761	91.6523333333333
221280_s_at	65.7936666666667	33.6433333333333	38.0823333333333	25.729
221281_at	56.6493333333333	63.409	49.9366666666667	65.8163333333333
221282_x_at	13.5463333333333	17.236	11.8936666666667	68.2723333333333
221283_at	55.9673333333333	19.2563333333333	12.2626666666667	45.0053333333333
221284_s_at	71.549	287.186	112.189333333333	76.4616666666667
221285_at	6.632	12.7096666666667	8.92333333333333	7.028
221286_s_at	2675.868	4576.022	8946.69033333333	149.364333333333
221287_at	143.467333333333	166.399333333333	64.6226666666667	398.171333333333
221288_at	8.13133333333333	5.324	10.1783333333333	7.86133333333333
221289_at	25.545	13.2376666666667	9.82166666666667	14.7983333333333
221290_s_at	811.531	647.243333333333	506.445666666667	754.722
221291_at	345.822	59.6883333333333	136.242666666667	165.564333333333
221292_at	29.292	34.8576666666667	39.558	44.791
221293_s_at	721.600333333333	379.620666666667	274.046333333333	812.738333333333
221294_at	166.897333333333	183.276333333333	170.669666666667	214.105
221295_at	127.658	121.721333333333	143.543333333333	102.266
221296_at	58.9163333333333	43.951	35.2923333333333	58.3533333333333
221297_at	306.371666666667	353.810666666667	310.01	288.172666666667
221298_s_at	11.8233333333333	11.954	7.965	12.2053333333333
221299_at	129.039333333333	108.862	79.3433333333333	122.329
221300_at	165.331	186.492333333333	157.594333333333	192.102666666667
221301_at	7.337	7.07366666666667	6.37233333333333	8.95333333333333
221302_at	94.7643333333333	40.265	165.996	128.388666666667
221303_at	93.438	66.9216666666667	65.926	98.3113333333333
221304_at	52.3356666666667	39.2966666666667	16.7213333333333	50.1826666666667
221305_s_at	61.015	57.0653333333333	57.9553333333333	30.436
221306_at	147.293666666667	186.626	132.842333333333	191.476666666667
221307_at	133.737333333333	100.51	97.8803333333333	106.685333333333
221308_at	90.4746666666667	72.5793333333333	99.403	137.678666666667
221309_at	69.306	38.2263333333333	27.6753333333333	14.228
221310_at	45.1583333333333	18.257	40.345	32.133
221311_x_at	1606.13966666667	1758.45866666667	1553.13166666667	2040.944
221312_at	17.903	22.2816666666667	10.967	12.6833333333333
221313_at	37.7726666666667	17.293	28.3106666666667	35.7523333333333
221314_at	236.45	85.204	132.383333333333	150.896
221315_s_at	109.539666666667	217.830333333333	276.639666666667	128.999
221316_at	44.704	24.7353333333333	25.4183333333333	52.389
221317_x_at	45.967	16.0246666666667	20.348	196.853666666667
221318_at	62.766	91.9393333333333	56.352	112.661333333333
221319_at	19.471	20.7306666666667	9.92866666666667	83.768
221320_at	13.9926666666667	31.585	32.7283333333333	27.1626666666667
221321_s_at	125.429333333333	93.253	110.172	135.912666666667
221322_at	6.379	27.0513333333333	50.184	54.4996666666667
221323_at	149.561666666667	93.4586666666667	79.4913333333333	155.856333333333
221324_at	132.359666666667	129.329333333333	90.9653333333333	187.282333333333
221325_at	72.6046666666667	54.8786666666667	48.9353333333333	63.7273333333333
221326_s_at	294.379333333333	273.604666666667	195.445666666667	189.006666666667
221327_s_at	25.911	30.6613333333333	12.6616666666667	31.083
221328_at	30.547	17.2236666666667	31.9776666666667	39.7653333333333
221329_at	131.858	57.962	55.9426666666667	126.584333333333
221330_at	44.6423333333333	16.558	9.194	9.91066666666667
221331_x_at	27.5016666666667	10.9086666666667	13.6936666666667	44.759
221332_at	177.488666666667	115.667	84.576	149.464666666667
221333_at	36.7253333333333	16.9793333333333	8.53	24.082
221334_s_at	88.336	124.587666666667	94.5683333333333	131.493
221335_x_at	772.906	460.371666666667	447.48	570.332
221336_at	25.7566666666667	29.093	91.2563333333333	79.587
221337_s_at	31.3636666666667	46.744	20.386	32.7073333333333
221338_at	12.124	44.6946666666667	27.9986666666667	26.0813333333333
221339_at	119.858	94.4543333333333	58.0206666666667	93.589
221340_at	14.492	11.7153333333333	16.4953333333333	28.9976666666667
221341_s_at	14.9696666666667	12.341	37.6056666666667	41.4116666666667
221342_at	24.6836666666667	45.9846666666667	29.9973333333333	23.33
221343_at	9.71666666666667	11.2836666666667	8.256	8.42
221344_at	82.38	76.2643333333333	60.41	112.766
221345_at	13.1143333333333	69.576	12.4843333333333	11.141
221346_at	68.5116666666667	71.862	48.786	41.3566666666667
221347_at	126.445	75.4633333333333	101.887	128.601333333333
221348_at	5.92333333333333	20.4843333333333	3.58433333333333	10.7506666666667
221349_at	63.126	49.0476666666667	156.259666666667	67.6313333333333
221350_at	49.718	36.2193333333333	57.749	68.105
221351_at	24.229	57.6253333333333	62.778	31.8456666666667
221352_at	58.6006666666667	54.9016666666667	59.9076666666667	110.025
221353_at	11.1166666666667	5.98666666666667	6.76966666666667	8.03366666666667
221354_s_at	19.597	18.3093333333333	13.5073333333333	19.9136666666667
221355_at	177.996333333333	289.604	254.693666666667	295.004333333333
221356_x_at	127.599666666667	78.3353333333333	69.6616666666667	49.4093333333333
221357_at	59.769	42.5673333333333	35.1206666666667	38.0456666666667
221358_at	16.4706666666667	28.8676666666667	71.576	67.3966666666667
221359_at	74.2666666666667	81.3563333333333	34.2456666666667	58.8083333333333
221360_s_at	13.6566666666667	11.6333333333333	13.022	9.39733333333333
221361_at	9.50266666666667	10.1206666666667	6.20066666666667	9.05933333333333
221362_at	24.736	15.7246666666667	18.7013333333333	24.01
221363_x_at	29.0206666666667	59.1036666666667	36.5126666666667	31.3806666666667
221364_at	52.1273333333333	36.9686666666667	27.9196666666667	46.8573333333333
221365_at	17.4386666666667	41.2846666666667	14.6736666666667	62.3363333333333
221366_at	11.361	16.7946666666667	19.637	20.0386666666667
221367_at	139.528666666667	72.813	55.7586666666667	98.039
221368_at	15.6783333333333	46.3146666666667	18.2606666666667	17.7473333333333
221369_at	16.7283333333333	9.144	17.079	29.3676666666667
221370_at	151.538666666667	26.1656666666667	72.306	112.636
221371_at	162.592333333333	127.215666666667	127.301666666667	171.976666666667
221372_s_at	30.6103333333333	25.3286666666667	23.0936666666667	26.586
221373_x_at	46.1933333333333	22.934	18.9613333333333	30.0886666666667
221374_at	47.137	30.032	37.924	125.736
221375_at	68.3956666666667	53.2746666666667	51.6126666666667	46.839
221376_at	46.829	39.272	31.4696666666667	48.7353333333333
221377_s_at	57.4736666666667	45.7663333333333	56.2476666666667	55.1466666666667
221378_at	228.286333333333	208.391	154.758666666667	198.175666666667
221379_at	75.386	104.901	50.929	90.494
221380_at	34.6836666666667	97.5566666666667	79.0133333333333	44.1093333333333
221381_s_at	4999.96933333333	6387.68033333333	5893.21166666667	6270.62466666667
221382_at	105.280666666667	34.3246666666667	31.8573333333333	78.5483333333333
221383_at	8.34966666666667	43.7096666666667	14.8046666666667	10.1033333333333
221384_at	27.243	19.48	25.9523333333333	17.5643333333333
221385_s_at	9.35766666666667	14.149	23.2383333333333	18.7156666666667
221386_at	137.758	55.84	33.8123333333333	52.1346666666667
221387_at	70.723	43.1396666666667	54.7283333333333	47.848
221388_at	107.122666666667	44.1963333333333	16.3406666666667	76.9336666666667
221389_at	64.0566666666667	19.8363333333333	42.8146666666667	28.3123333333333
221390_s_at	78.8643333333333	37.2246666666667	34.591	61.5483333333333
221391_at	92.2103333333333	69.22	105.718666666667	89.0266666666667
221392_at	106.762333333333	76.647	31.6823333333333	112.503666666667
221393_at	32.9983333333333	14.347	20.0076666666667	37.4276666666667
221394_at	172.113666666667	105.609666666667	94.7016666666667	134.481
221395_at	12.2456666666667	10.9146666666667	25.4453333333333	45.865
221396_at	77.102	29.2583333333333	31.7393333333333	81.8153333333333
221397_at	87.879	51.2786666666667	36.5076666666667	62.2483333333333
221398_at	9.03266666666667	7.15466666666667	5.24433333333333	5.80933333333333
221399_at	49.836	128.204333333333	21.633	52.4226666666667
221400_at	13.5753333333333	30.5846666666667	41.1853333333333	19.3163333333333
221401_at	60.8273333333333	28.6273333333333	27.0363333333333	22.1626666666667
221402_at	285.503	256.487	328.895666666667	304.984666666667
221403_s_at	7.256	21.6756666666667	17.6346666666667	8.23966666666667
221404_at	157.750666666667	108.584	77.7813333333333	157.442333333333
221405_at	110.623	25.1073333333333	50.305	63.6326666666667
221406_s_at	100.612666666667	31.9006666666667	51.3123333333333	25.707
221407_at	208.002	174.703666666667	218.396	266.198
221408_x_at	21.717	10.9113333333333	12.5003333333333	137.429
221409_at	221.161	157.659333333333	179.341666666667	206.075
221410_x_at	8.08666666666667	13.3696666666667	12.605	168.271333333333
221411_at	6.94366666666667	6.472	5.725	4.95766666666667
221412_at	96.6243333333333	64.1723333333333	101.147	120.783
221413_at	121.729333333333	36.9716666666667	8.34433333333333	17.631
221414_s_at	35.9686666666667	18.7246666666667	23.0803333333333	24.6396666666667
221415_s_at	97.518	100.511	123.628333333333	116.483
221416_at	114.941333333333	30.9893333333333	59.594	55.315
221417_x_at	3.681	4.89666666666667	3.00133333333333	4.04533333333333
